subabbrevio - subiectus;http://rcin.org.pl/Content/16483/KRIJP_34010_02092253_subabbrevio-subiectu.djvu
subigo - subsidium;http://rcin.org.pl/Content/16484/KRIJP_34011_02092254_subigo-subsidium.djvu
subsido - successionarius;http://rcin.org.pl/Content/16485/KRIJP_34012_02092255_subsido-successionar.djvu
successive - suggestio;http://rcin.org.pl/Content/16486/KRIJP_34013_02092256_successive-suggestio.djvu
suggestor - sum;http://rcin.org.pl/Content/16487/KRIJP_34014_02092257_suggestor-sum.djvu
sumac - supellex;http://rcin.org.pl/Content/16488/KRIJP_34015_02092258_sumac-supellex.djvu
super;http://rcin.org.pl/Content/16489/KRIJP_34016_02092259_super.djvu
superabilis - superstitus;http://rcin.org.pl/Content/16490/KRIJP_34017_02092260_superabilis-supersti.djvu
supersto - supputo;http://rcin.org.pl/Content/16491/KRIJP_34018_02092261_supersto-supputo.djvu
supra - sustento;http://rcin.org.pl/Content/16492/KRIJP_34019_02092262_supra-sustento.djvu
sustinentia - szypus;http://rcin.org.pl/Content/16493/KRIJP_34020_02092263_sustinentia-szypus.djvu
tabanus - tantusdem;http://rcin.org.pl/Content/16494/KRIJP_34021_02092264_tabanus-tantusdem.djvu
tapes - tempto;http://rcin.org.pl/Content/16495/KRIJP_34022_02092265_tapes-tempto.djvu
tempus - teneo;http://rcin.org.pl/Content/16496/KRIJP_34023_02092266_tempus-teneo.djvu
tener - terminosus;http://rcin.org.pl/Content/16497/KRIJP_34024_02092267_tener-terminosus.djvu
terminus;http://rcin.org.pl/Content/16498/KRIJP_34025_02092268_terminus.djvu
ternario - testitudo;http://rcin.org.pl/Content/16499/KRIJP_34026_02092269_ternario-testitudo.djvu
testo - toga;http://rcin.org.pl/Content/16500/KRIJP_34027_02092270_testo-toga.djvu
togatus - tractamentum;http://rcin.org.pl/Content/16501/KRIJP_34028_02092271_togatus-tractamentum.djvu
tractatio - transeo;http://rcin.org.pl/Content/16621/KRIJP_34149_02092272_tractatio-transeo.djvu
